timestamp,memory_MB,cpu_percent
2025-04-22T23:57:47.834644,47.38,0.00
2025-04-22T23:57:47.937451,47.38,0.00
2025-04-22T23:57:48.042377,47.38,75.70
2025-04-22T23:57:48.147476,47.38,99.70
2025-04-22T23:57:48.248049,47.39,99.80
2025-04-22T23:57:48.353135,47.39,99.70
2025-04-22T23:57:48.455956,47.41,99.60
2025-04-22T23:57:48.557306,47.41,99.70
2025-04-22T23:57:48.657593,47.42,10.90
2025-04-22T23:57:48.762740,47.42,0.00
2025-04-22T23:57:48.867817,47.42,43.50
2025-04-22T23:57:48.968270,47.41,99.80
2025-04-22T23:57:49.073370,47.41,99.50
2025-04-22T23:57:49.178475,47.41,99.60
2025-04-22T23:57:49.283570,47.41,99.80
2025-04-22T23:57:49.388673,47.41,99.00
2025-04-22T23:57:49.492235,32.66,41.50
2025-04-22T23:57:49.593282,32.66,1.00
2025-04-22T23:57:49.698380,34.30,6.90
2025-04-22T23:57:49.807461,34.30,96.10
2025-04-22T23:57:49.908943,34.31,99.50
2025-04-22T23:57:50.010086,34.41,99.70
2025-04-22T23:57:50.111782,34.41,99.70
2025-04-22T23:57:50.212156,34.41,99.80
2025-04-22T23:57:50.317258,34.41,87.10
2025-04-22T23:57:50.422349,34.41,0.00
2025-04-22T23:57:50.526910,34.41,0.00
2025-04-22T23:57:50.630235,34.41,66.20
2025-04-22T23:57:50.730654,34.45,99.80
2025-04-22T23:57:50.833952,34.48,99.60
2025-04-22T23:57:50.939046,34.48,99.50
2025-04-22T23:57:51.044134,34.48,99.70
2025-04-22T23:57:51.148766,34.48,99.70
2025-04-22T23:57:51.253881,34.48,8.60
2025-04-22T23:57:51.358963,34.48,0.00
2025-04-22T23:57:51.464071,34.47,42.30
2025-04-22T23:57:51.568452,34.47,95.00
2025-04-22T23:57:51.669268,34.47,99.00
2025-04-22T23:57:51.773883,34.47,99.70
2025-04-22T23:57:51.878982,34.47,99.70
2025-04-22T23:57:51.984078,34.47,99.70
2025-04-22T23:57:52.084513,34.47,49.70
2025-04-22T23:57:52.185692,34.47,0.00
2025-04-22T23:57:52.286037,34.47,0.00
2025-04-22T23:57:52.388204,34.47,98.10
2025-04-22T23:57:52.493296,34.47,99.70
2025-04-22T23:57:52.598391,34.50,99.20
2025-04-22T23:57:52.703485,34.47,99.70
2025-04-22T23:57:52.804606,34.47,99.80
2025-04-22T23:57:52.904949,34.47,80.90
2025-04-22T23:57:53.010055,34.47,0.00
2025-04-22T23:57:53.115141,34.47,0.10
2025-04-22T23:57:53.220231,34.47,75.50
2025-04-22T23:57:53.323112,34.47,98.90
2025-04-22T23:57:53.427605,34.47,97.80
2025-04-22T23:57:53.532703,49.14,99.80
2025-04-22T23:57:53.637796,49.14,99.80
2025-04-22T23:57:53.739451,49.14,99.80
2025-04-22T23:57:53.841632,49.16,26.90
2025-04-22T23:57:53.946724,48.16,0.00
2025-04-22T23:57:54.051788,48.16,30.70
2025-04-22T23:57:54.156875,48.16,99.70
2025-04-22T23:57:54.259665,48.17,98.90
2025-04-22T23:57:54.364764,48.17,99.80
2025-04-22T23:57:54.469853,48.19,99.70
2025-04-22T23:57:54.574950,48.19,99.70
2025-04-22T23:57:54.679799,48.19,43.20
2025-04-22T23:57:54.784891,48.19,0.00
2025-04-22T23:57:54.889973,48.19,14.00
2025-04-22T23:57:54.995075,48.19,99.40
2025-04-22T23:57:55.100173,48.83,99.70
2025-04-22T23:57:55.205268,48.20,99.40
2025-04-22T23:57:55.310365,48.20,99.50
2025-04-22T23:57:55.412589,48.20,99.60
2025-04-22T23:57:55.517683,48.20,64.20
2025-04-22T23:57:55.622769,48.20,0.10
2025-04-22T23:57:55.727849,48.20,0.00
2025-04-22T23:57:55.831851,48.20,78.60
2025-04-22T23:57:55.936228,48.20,36.80
2025-04-22T23:57:56.039291,48.20,98.80
2025-04-22T23:57:56.144400,48.36,99.30
2025-04-22T23:57:56.248744,48.36,99.60
2025-04-22T23:57:56.350322,48.36,99.70
2025-04-22T23:57:56.450713,48.36,81.80
2025-04-22T23:57:56.551494,48.36,0.00
2025-04-22T23:57:56.656581,48.36,0.10
2025-04-22T23:57:56.761658,48.36,74.40
2025-04-22T23:57:56.866744,48.38,99.60
2025-04-22T23:57:56.969796,48.45,99.60
2025-04-22T23:57:57.074886,48.45,99.70
2025-04-22T23:57:57.179996,48.45,99.70
2025-04-22T23:57:57.285089,48.45,99.10
2025-04-22T23:57:57.386524,48.45,0.00
2025-04-22T23:57:57.486879,48.45,0.00
2025-04-22T23:57:57.587983,48.45,50.00
2025-04-22T23:57:57.688420,48.45,99.70
2025-04-22T23:57:57.789758,48.45,99.70
2025-04-22T23:57:57.890969,48.45,99.80
2025-04-22T23:57:57.996055,48.45,99.60
2025-04-22T23:57:58.101137,48.45,99.70
2025-04-22T23:57:58.205099,48.45,30.10
2025-04-22T23:57:58.310187,48.45,0.00
2025-04-22T23:57:58.414662,48.45,27.70
2025-04-22T23:57:58.519755,48.45,99.50
2025-04-22T23:57:58.623504,48.45,99.50
2025-04-22T23:57:58.724753,48.45,99.60
2025-04-22T23:57:58.829851,48.45,99.70
2025-04-22T23:57:58.934945,48.45,99.70
2025-04-22T23:57:59.040036,48.45,48.10
2025-04-22T23:57:59.145114,48.45,0.10
2025-04-22T23:57:59.250212,48.45,9.00
2025-04-22T23:57:59.355301,48.45,99.70
2025-04-22T23:57:59.460191,48.45,99.80
2025-04-22T23:57:59.560832,48.45,99.80
2025-04-22T23:57:59.661986,48.47,99.70
2025-04-22T23:57:59.762316,48.47,99.70
2025-04-22T23:57:59.862656,48.47,84.00
2025-04-22T23:57:59.967748,48.47,0.00
2025-04-22T23:58:00.072898,48.47,0.10
2025-04-22T23:58:00.177980,48.47,72.30
2025-04-22T23:58:00.280826,48.47,99.70
2025-04-22T23:58:00.385948,48.47,99.70
2025-04-22T23:58:00.491035,48.47,99.70
2025-04-22T23:58:00.596171,48.47,61.00
2025-04-22T23:58:00.731077,48.47,87.10
2025-04-22T23:58:00.836185,48.47,44.30
2025-04-22T23:58:00.941279,48.47,0.00
2025-04-22T23:58:01.046365,48.47,12.10
2025-04-22T23:58:01.150549,48.47,99.80
2025-04-22T23:58:01.250902,48.47,99.40
2025-04-22T23:58:01.356011,48.47,99.70
2025-04-22T23:58:01.461097,48.47,99.60
2025-04-22T23:58:01.566189,48.47,99.80
2025-04-22T23:58:01.667643,48.47,73.30
2025-04-22T23:58:01.769381,48.47,0.00
2025-04-22T23:58:01.875280,48.47,0.00
2025-04-22T23:58:01.980362,48.47,83.60
2025-04-22T23:58:02.085452,48.47,99.70
2025-04-22T23:58:02.190545,48.47,99.70
2025-04-22T23:58:02.295638,48.47,90.10
2025-04-22T23:58:02.426660,48.45,20.50
2025-04-22T23:58:02.532823,46.69,97.90
2025-04-22T23:58:02.637933,46.69,97.60
2025-04-22T23:58:02.739467,46.69,1.80
2025-04-22T23:58:02.839809,46.69,0.00
2025-04-22T23:58:02.940122,46.69,46.30
2025-04-22T23:58:03.045217,46.69,99.70
2025-04-22T23:58:03.150313,46.69,99.80
2025-04-22T23:58:03.255405,46.70,99.50
2025-04-22T23:58:03.359354,46.70,99.80
2025-04-22T23:58:03.464455,46.70,99.70
2025-04-22T23:58:03.569545,46.70,29.40
2025-04-22T23:58:03.674630,46.70,0.00
2025-04-22T23:58:03.778356,46.70,26.50
2025-04-22T23:58:03.883452,46.70,100.00
2025-04-22T23:58:03.988543,48.06,99.80
2025-04-22T23:58:04.093638,48.06,99.60
2025-04-22T23:58:04.194581,48.06,99.40
2025-04-22T23:58:04.294920,48.06,99.10
2025-04-22T23:58:04.400049,48.06,62.50
2025-04-22T23:58:04.505142,48.06,0.20
2025-04-22T23:58:04.610227,48.05,0.20
2025-04-22T23:58:04.713047,48.05,96.30
2025-04-22T23:58:04.813443,48.05,99.80
2025-04-22T23:58:04.914785,48.05,99.80
2025-04-22T23:58:05.019678,48.05,99.70
2025-04-22T23:58:05.124766,48.05,99.70
2025-04-22T23:58:05.229859,48.05,85.40
2025-04-22T23:58:05.334953,48.05,0.00
2025-04-22T23:58:05.440051,48.05,0.00
2025-04-22T23:58:05.541469,48.05,68.30
2025-04-22T23:58:05.646563,48.30,99.60
2025-04-22T23:58:05.751669,48.31,99.80
2025-04-22T23:58:05.856752,48.31,99.70
2025-04-22T23:58:05.961834,48.31,99.60
2025-04-22T23:58:06.066942,48.31,99.70
2025-04-22T23:58:06.168157,48.31,21.70
2025-04-22T23:58:06.268471,48.31,0.00
2025-04-22T23:58:06.373558,48.31,31.80
2025-04-22T23:58:06.478633,48.31,99.70
2025-04-22T23:58:06.583727,48.30,99.70
2025-04-22T23:58:06.688829,48.30,99.70
2025-04-22T23:58:06.793914,48.30,99.70
2025-04-22T23:58:06.899001,48.30,99.70
2025-04-22T23:58:07.003263,48.30,42.60
2025-04-22T23:58:07.108348,48.30,0.10
2025-04-22T23:58:07.213447,48.28,14.40
2025-04-22T23:58:07.318564,48.28,99.60
2025-04-22T23:58:07.423731,48.33,99.70
2025-04-22T23:58:07.528864,48.28,99.80
2025-04-22T23:58:07.633963,48.28,99.70
2025-04-22T23:58:07.738897,48.28,99.60
2025-04-22T23:58:07.840716,48.28,64.30
2025-04-22T23:58:07.941017,48.28,0.00
2025-04-22T23:58:08.041377,48.28,0.00
2025-04-22T23:58:08.146476,48.28,88.30
2025-04-22T23:58:08.251569,48.28,99.80
2025-04-22T23:58:08.356675,48.28,99.70
2025-04-22T23:58:08.461776,48.28,99.70
2025-04-22T23:58:08.566892,48.28,99.90
2025-04-22T23:58:08.671990,48.28,85.50
2025-04-22T23:58:08.777080,48.28,0.00
2025-04-22T23:58:08.882159,48.28,0.00
2025-04-22T23:58:08.987238,48.28,71.50
2025-04-22T23:58:09.092324,48.28,99.70
2025-04-22T23:58:09.195499,48.28,46.10
2025-04-22T23:58:09.307781,48.28,98.70
2025-04-22T23:58:09.409859,48.28,99.20
2025-04-22T23:58:09.514962,48.28,99.70
2025-04-22T23:58:09.620068,48.28,68.30
2025-04-22T23:58:09.725165,48.31,0.00
2025-04-22T23:58:09.826204,48.31,0.00
2025-04-22T23:58:09.931299,48.31,84.30
2025-04-22T23:58:10.032906,48.31,99.70
2025-04-22T23:58:10.138003,48.34,99.70
2025-04-22T23:58:10.243096,48.34,99.70
2025-04-22T23:58:10.348186,48.34,99.70
2025-04-22T23:58:10.448923,48.34,93.90
2025-04-22T23:58:10.553910,48.34,0.00
2025-04-22T23:58:10.658992,48.34,0.00
2025-04-22T23:58:10.764067,48.34,65.00
2025-04-22T23:58:10.868006,48.34,99.60
2025-04-22T23:58:10.968354,48.34,99.50
2025-04-22T23:58:11.073451,48.34,99.50
2025-04-22T23:58:11.178558,48.34,99.40
2025-04-22T23:58:11.283661,48.34,48.50
2025-04-22T23:58:11.393595,48.33,71.60
2025-04-22T23:58:11.498480,48.33,0.00
2025-04-22T23:58:11.603570,48.33,0.10
2025-04-22T23:58:11.704273,48.33,67.30
2025-04-22T23:58:11.804612,48.33,99.70
2025-04-22T23:58:11.904989,48.33,99.70
2025-04-22T23:58:12.010083,48.33,99.70
2025-04-22T23:58:12.115167,48.33,99.80
2025-04-22T23:58:12.220258,48.33,99.70
2025-04-22T23:58:12.325346,48.33,11.30
2025-04-22T23:58:12.430431,48.33,0.00
2025-04-22T23:58:12.535511,48.33,46.80
2025-04-22T23:58:12.639378,48.33,99.10
2025-04-22T23:58:12.741295,48.33,61.10
2025-04-22T23:58:12.852797,48.33,75.90
2025-04-22T23:58:12.953162,48.33,98.90
2025-04-22T23:58:13.058265,48.33,99.70
2025-04-22T23:58:13.159415,48.33,99.70
2025-04-22T23:58:13.259930,48.33,12.90
2025-04-22T23:58:13.365020,48.33,0.00
2025-04-22T23:58:13.470107,48.33,44.30
2025-04-22T23:58:13.575202,48.33,99.70
2025-04-22T23:58:13.677844,48.33,99.60
2025-04-22T23:58:13.782955,48.34,99.80
2025-04-22T23:58:13.888050,48.34,99.60
2025-04-22T23:58:13.993141,48.34,99.90
2025-04-22T23:58:14.095999,48.34,32.40
2025-04-22T23:58:14.201087,48.34,0.00
2025-04-22T23:58:14.306168,48.34,25.00
2025-04-22T23:58:14.411252,48.34,99.60
2025-04-22T23:58:14.514123,48.34,99.70
2025-04-22T23:58:14.615553,48.34,99.80
2025-04-22T23:58:14.720665,48.34,99.80
2025-04-22T23:58:14.825750,48.34,99.70
2025-04-22T23:58:14.930429,48.34,54.10
2025-04-22T23:58:15.032171,48.34,0.00
2025-04-22T23:58:15.134648,48.34,0.10
2025-04-22T23:58:15.239779,48.34,99.80
2025-04-22T23:58:15.344877,48.34,99.80
2025-04-22T23:58:15.449981,48.34,99.60
2025-04-22T23:58:15.551077,48.34,99.70
2025-04-22T23:58:15.656161,48.34,99.80
2025-04-22T23:58:15.761238,48.34,61.10
2025-04-22T23:58:15.882341,48.34,2.60
2025-04-22T23:58:15.985121,48.34,0.00
2025-04-22T23:58:16.086295,48.34,49.90
2025-04-22T23:58:16.186700,48.34,99.70
2025-04-22T23:58:16.288200,48.34,99.70
2025-04-22T23:58:16.391497,48.34,99.40
2025-04-22T23:58:16.496590,48.34,99.70
2025-04-22T23:58:16.601690,48.34,99.80
2025-04-22T23:58:16.706796,48.34,27.70
2025-04-22T23:58:16.811884,48.34,0.00
2025-04-22T23:58:16.916973,48.34,31.00
2025-04-22T23:58:17.022075,48.34,99.70
2025-04-22T23:58:17.123347,48.34,99.80
2025-04-22T23:58:17.223668,48.31,99.70
2025-04-22T23:58:17.328769,48.31,99.80
2025-04-22T23:58:17.433851,48.31,99.60
2025-04-22T23:58:17.538936,48.31,56.80
2025-04-22T23:58:17.644026,48.31,0.10
2025-04-22T23:58:17.749104,48.31,0.00
2025-04-22T23:58:17.853828,48.31,99.90
2025-04-22T23:58:17.959022,48.31,99.70
2025-04-22T23:58:18.064135,48.38,99.70
2025-04-22T23:58:18.166418,48.38,99.70
2025-04-22T23:58:18.271510,48.38,99.70
2025-04-22T23:58:18.376157,48.38,71.90
2025-04-22T23:58:18.481241,48.38,0.00
2025-04-22T23:58:18.586305,48.38,0.10
2025-04-22T23:58:18.691372,48.38,85.00
2025-04-22T23:58:18.795852,48.38,99.60
2025-04-22T23:58:18.896208,48.38,99.60
2025-04-22T23:58:18.999663,48.38,99.50
2025-04-22T23:58:19.104762,48.38,99.80
2025-04-22T23:58:19.209851,48.38,93.20
2025-04-22T23:58:19.314942,48.38,0.00
2025-04-22T23:58:19.420318,48.38,0.00
2025-04-22T23:58:19.525476,48.38,64.10
2025-04-22T23:58:19.630573,48.41,99.80
2025-04-22T23:58:19.732516,48.42,99.80
2025-04-22T23:58:19.832855,48.42,99.60
2025-04-22T23:58:19.935506,48.42,99.70
2025-04-22T23:58:20.040602,48.42,99.70
2025-04-22T23:58:20.145683,48.42,15.00
2025-04-22T23:58:20.250773,48.42,0.00
2025-04-22T23:58:20.355860,48.42,42.20
2025-04-22T23:58:20.460947,48.42,99.70
2025-04-22T23:58:20.566038,48.42,93.10
2025-04-22T23:58:20.671738,48.42,99.10
2025-04-22T23:58:20.776852,48.34,99.60
2025-04-22T23:58:20.881953,48.34,99.10
2025-04-22T23:58:20.986173,48.34,49.10
2025-04-22T23:58:21.088197,48.34,0.10
2025-04-22T23:58:21.193287,48.34,4.60
2025-04-22T23:58:21.296294,48.34,99.70
2025-04-22T23:58:21.400025,48.39,99.70
2025-04-22T23:58:21.505132,48.41,99.70
2025-04-22T23:58:21.605677,48.41,99.60
2025-04-22T23:58:21.710774,48.41,96.10
2025-04-22T23:58:21.815939,48.41,85.80
2025-04-22T23:58:21.921074,48.39,0.00
2025-04-22T23:58:22.023808,48.39,0.00
2025-04-22T23:58:22.128888,48.39,69.70
2025-04-22T23:58:22.233970,48.39,99.80
2025-04-22T23:58:22.339058,48.39,50.80
2025-04-22T23:58:22.442118,48.34,97.20
2025-04-22T23:58:22.544683,48.28,99.70
2025-04-22T23:58:22.649788,48.28,99.70
2025-04-22T23:58:22.754915,48.28,66.60
2025-04-22T23:58:22.859621,48.28,0.00
2025-04-22T23:58:22.964722,48.28,0.00
2025-04-22T23:58:23.069799,48.28,90.30
2025-04-22T23:58:23.174899,48.28,99.70
2025-04-22T23:58:23.278126,48.36,99.80
2025-04-22T23:58:23.380642,48.36,38.70
2025-04-22T23:58:23.486131,46.86,28.10
2025-04-22T23:58:23.591383,46.44,81.40
2025-04-22T23:58:23.696534,46.39,50.00
2025-04-22T23:58:23.800016,46.39,84.00
2025-04-22T23:58:23.900591,46.39,52.80
2025-04-22T23:58:24.005484,46.45,0.00
2025-04-22T23:58:24.110580,46.45,3.10
2025-04-22T23:58:24.213990,47.81,99.70
2025-04-22T23:58:24.315216,47.84,99.40
2025-04-22T23:58:24.417623,48.00,99.60
2025-04-22T23:58:24.522779,48.00,99.70
2025-04-22T23:58:24.627880,48.00,99.70
2025-04-22T23:58:24.733028,48.00,81.90
2025-04-22T23:58:24.833674,48.00,0.40
2025-04-22T23:58:24.936035,47.94,0.00
2025-04-22T23:58:25.041126,47.94,74.40
2025-04-22T23:58:25.146222,47.97,99.80
2025-04-22T23:58:25.250736,47.97,99.60
2025-04-22T23:58:25.355801,47.98,99.70
2025-04-22T23:58:25.456908,47.98,99.70
2025-04-22T23:58:25.562000,47.98,99.20
2025-04-22T23:58:25.665908,47.98,0.10
2025-04-22T23:58:25.771023,47.98,0.00
2025-04-22T23:58:25.876121,47.98,57.70
2025-04-22T23:58:25.981213,47.98,99.60
2025-04-22T23:58:26.086299,47.98,99.90
2025-04-22T23:58:26.188468,47.98,99.60
2025-04-22T23:58:26.293591,47.98,99.70
2025-04-22T23:58:26.398682,47.98,99.80
2025-04-22T23:58:26.503766,47.98,12.80
2025-04-22T23:58:26.606576,39.05,0.10
2025-04-22T23:58:26.706919,39.05,39.10
2025-04-22T23:58:26.812014,39.05,99.70
2025-04-22T23:58:26.917103,39.16,99.90
2025-04-22T23:58:27.022191,39.17,99.50
2025-04-22T23:58:27.125119,33.72,99.30
2025-04-22T23:58:27.230217,33.70,99.70
2025-04-22T23:58:27.335316,33.70,32.90
2025-04-22T23:58:27.440419,33.66,0.00
2025-04-22T23:58:27.543183,33.66,18.40
2025-04-22T23:58:27.643567,33.66,99.80
2025-04-22T23:58:27.743978,34.70,99.60
2025-04-22T23:58:27.844289,33.66,99.60
2025-04-22T23:58:27.949379,33.66,99.70
2025-04-22T23:58:28.054459,33.66,99.70
2025-04-22T23:58:28.159556,33.66,63.40
2025-04-22T23:58:28.263592,33.66,0.00
2025-04-22T23:58:28.368688,33.66,0.00
2025-04-22T23:58:28.469614,33.66,90.80
2025-04-22T23:58:28.574704,33.66,92.90
2025-04-22T23:58:28.678524,48.39,101.50
2025-04-22T23:58:28.782504,48.39,99.60
2025-04-22T23:58:28.887592,48.39,99.70
2025-04-22T23:58:28.992686,48.39,99.70
2025-04-22T23:58:29.095544,48.39,7.40
2025-04-22T23:58:29.199001,48.39,0.00
2025-04-22T23:58:29.299375,48.39,43.90
2025-04-22T23:58:29.404460,48.39,99.30
2025-04-22T23:58:29.509548,48.39,99.60
2025-04-22T23:58:29.614641,48.39,99.80
2025-04-22T23:58:29.717524,48.42,34.20
2025-04-22T23:58:29.817988,48.30,97.40
2025-04-22T23:58:29.918482,48.30,98.50
2025-04-22T23:58:30.023659,48.30,21.70
2025-04-22T23:58:30.128747,48.28,0.10
2025-04-22T23:58:30.233830,48.28,35.30
2025-04-22T23:58:30.338901,48.28,97.90
2025-04-22T23:58:30.444052,49.25,93.40
2025-04-22T23:58:30.549209,49.27,98.70
2025-04-22T23:58:30.653649,49.27,99.40
2025-04-22T23:58:30.755661,49.27,99.20
2025-04-22T23:58:30.860766,49.27,69.30
2025-04-22T23:58:30.965868,49.27,0.00
2025-04-22T23:58:31.070958,49.27,0.00
2025-04-22T23:58:31.176051,49.27,87.40
2025-04-22T23:58:31.281143,49.27,99.70
2025-04-22T23:58:31.386229,49.27,94.00
2025-04-22T23:58:31.490677,49.27,93.90
2025-04-22T23:58:31.595805,49.25,98.80
2025-04-22T23:58:31.700890,49.25,99.30
2025-04-22T23:58:31.805435,49.25,20.90
2025-04-22T23:58:31.909062,49.25,0.00
2025-04-22T23:58:32.014149,49.25,34.20
2025-04-22T23:58:32.119240,49.25,99.70
2025-04-22T23:58:32.224331,49.28,99.60
2025-04-22T23:58:32.326741,49.28,99.70
2025-04-22T23:58:32.431850,49.28,98.80
2025-04-22T23:58:32.536553,49.28,99.60
2025-04-22T23:58:32.641675,49.28,49.10
2025-04-22T23:58:32.744831,49.28,0.00
2025-04-22T23:58:32.849920,49.28,2.80
2025-04-22T23:58:32.961058,49.27,88.70
2025-04-22T23:58:33.066207,49.27,99.80
2025-04-22T23:58:33.167969,49.27,99.70
2025-04-22T23:58:33.273059,49.28,99.70
2025-04-22T23:58:33.378152,49.28,99.70
2025-04-22T23:58:33.483249,49.28,91.90
2025-04-22T23:58:33.588343,49.28,0.00
2025-04-22T23:58:33.693421,49.28,0.00
2025-04-22T23:58:33.798505,49.28,66.20
2025-04-22T23:58:33.898913,49.28,97.60
2025-04-22T23:58:33.999273,49.41,99.30
2025-04-22T23:58:34.099547,49.41,97.60
2025-04-22T23:58:34.199803,49.41,95.30
2025-04-22T23:58:34.302057,49.41,97.00
2025-04-22T23:58:34.407212,49.41,70.90
2025-04-22T23:58:34.512323,49.41,0.00
2025-04-22T23:58:34.616767,49.41,0.10
2025-04-22T23:58:34.718528,49.41,81.20
2025-04-22T23:58:34.823727,49.41,95.10
2025-04-22T23:58:34.928643,48.50,95.90
2025-04-22T23:58:35.033747,48.50,95.60
2025-04-22T23:58:35.136590,48.50,96.20
2025-04-22T23:58:35.237116,48.50,96.30
2025-04-22T23:58:35.337339,48.50,92.40
2025-04-22T23:58:35.437691,48.50,9.50
2025-04-22T23:58:35.576589,48.30,0.10
2025-04-22T23:58:35.740214,47.92,14.70
2025-04-22T23:58:35.842858,47.92,26.50
2025-04-22T23:58:35.944569,41.33,50.90
2025-04-22T23:58:36.051543,33.12,23.70
2025-04-22T23:58:36.157192,24.97,71.80
2025-04-22T23:58:36.261769,22.08,74.40
2025-04-22T23:58:36.365394,18.20,25.10
2025-04-22T23:58:36.480404,16.11,12.70
2025-04-22T23:58:36.585214,16.11,22.00
2025-04-22T23:58:36.690673,16.11,95.50
2025-04-22T23:58:36.795860,22.92,95.40
2025-04-22T23:58:36.900979,25.91,97.50
2025-04-22T23:58:37.001785,27.94,95.70
2025-04-22T23:58:37.106970,29.55,96.40
2025-04-22T23:58:37.211246,31.03,90.50
2025-04-22T23:58:37.314864,32.14,11.10
2025-04-22T23:58:37.420034,32.25,0.00
2025-04-22T23:58:37.520831,32.25,44.80
2025-04-22T23:58:37.625934,32.61,97.80
2025-04-22T23:58:37.729487,33.78,97.10
2025-04-22T23:58:37.834603,32.97,95.30
2025-04-22T23:58:37.937433,32.97,96.50
2025-04-22T23:58:38.042555,32.97,39.80
2025-04-22T23:58:38.169555,32.97,65.90
2025-04-22T23:58:38.271727,32.97,81.50
2025-04-22T23:58:38.372665,32.97,95.00
2025-04-22T23:58:38.477812,32.97,97.50
2025-04-22T23:58:38.582957,32.97,9.80
2025-04-22T23:58:38.684039,32.97,0.10
2025-04-22T23:58:38.785977,32.97,39.90
2025-04-22T23:58:38.891124,32.97,96.60
2025-04-22T23:58:38.991647,32.98,74.70
2025-04-22T23:58:39.096758,31.77,96.40
2025-04-22T23:58:39.201688,31.80,96.20
2025-04-22T23:58:39.306816,31.80,95.60
2025-04-22T23:58:39.411957,31.80,94.90
2025-04-22T23:58:39.517104,31.80,94.20
2025-04-22T23:58:39.619663,31.80,95.50
2025-04-22T23:58:39.724885,33.45,82.80
2025-04-22T23:58:39.827886,33.39,0.00
2025-04-22T23:58:39.933014,33.39,0.00
2025-04-22T23:58:40.035089,33.39,65.30
2025-04-22T23:58:40.137537,33.41,95.70
2025-04-22T23:58:40.242355,33.50,95.70
2025-04-22T23:58:40.347508,33.58,95.30
2025-04-22T23:58:40.451176,33.58,93.60
2025-04-22T23:58:40.555257,33.58,96.40
2025-04-22T23:58:40.656527,33.58,97.10
2025-04-22T23:58:40.761658,33.58,97.10
2025-04-22T23:58:40.866781,33.58,86.30
2025-04-22T23:58:40.968515,33.58,44.30
2025-04-22T23:58:41.070295,33.55,0.20
2025-04-22T23:58:41.175444,33.53,9.80
2025-04-22T23:58:41.280566,33.53,97.70
2025-04-22T23:58:41.385671,33.55,97.40
2025-04-22T23:58:41.486719,33.58,97.20
2025-04-22T23:58:41.591861,33.58,97.70
2025-04-22T23:58:41.696979,33.58,96.70
2025-04-22T23:58:41.801809,33.58,98.00
2025-04-22T23:58:41.906946,33.58,97.70
2025-04-22T23:58:42.012145,33.58,36.50
2025-04-22T23:58:42.116602,33.58,0.10
2025-04-22T23:58:42.220081,33.58,18.00
2025-04-22T23:58:42.325192,33.58,99.00
2025-04-22T23:58:42.430340,34.56,98.10
2025-04-22T23:58:42.535587,33.66,98.50
2025-04-22T23:58:42.636922,33.66,91.90
2025-04-22T23:58:42.737406,33.64,95.60
2025-04-22T23:58:42.842522,33.64,92.20
2025-04-22T23:58:42.947662,33.64,95.40
2025-04-22T23:58:43.052970,33.64,45.50
2025-04-22T23:58:43.155800,33.62,0.20
2025-04-22T23:58:43.259978,33.36,0.00
2025-04-22T23:58:43.400962,33.22,3.50
2025-04-22T23:58:43.502175,29.27,51.00
2025-04-22T23:58:43.606779,37.09,49.30
2025-04-22T23:58:43.708198,46.89,40.30
2025-04-22T23:58:43.813444,46.66,67.90
2025-04-22T23:58:43.927899,46.84,75.90
2025-04-22T23:58:44.030500,48.08,38.50
2025-04-22T23:58:44.136667,47.09,2.80
2025-04-22T23:58:44.263996,46.84,5.20
2025-04-22T23:58:44.368092,44.88,0.10
2025-04-22T23:58:44.472054,44.89,3.40
2025-04-22T23:58:44.747806,45.75,3.60
2025-04-22T23:58:44.864180,44.39,1.70
2025-04-22T23:58:45.026760,43.95,3.20
2025-04-22T23:58:45.146098,43.31,9.00
2025-04-22T23:58:45.256195,43.64,18.70
2025-04-22T23:58:45.358889,27.95,57.40
2025-04-22T23:58:45.464139,29.42,68.60
2025-04-22T23:58:45.569754,34.20,33.60
2025-04-22T23:58:45.690595,27.59,0.70
2025-04-22T23:58:45.791611,23.09,6.80
2025-04-22T23:58:45.892952,23.23,23.30
2025-04-22T23:58:46.001077,23.59,37.90
2025-04-22T23:58:46.115749,23.94,71.20
2025-04-22T23:58:46.221130,25.00,92.80
2025-04-22T23:58:46.326337,26.86,96.30
2025-04-22T23:58:46.427491,28.81,39.20
2025-04-22T23:58:46.545470,29.59,53.10
2025-04-22T23:58:46.645807,30.14,59.60
2025-04-22T23:58:46.751114,30.81,92.40
2025-04-22T23:58:46.855773,31.77,9.90
2025-04-22T23:58:46.960919,32.23,0.00
2025-04-22T23:58:47.061766,32.23,40.90
2025-04-22T23:58:47.163101,32.55,97.50
2025-04-22T23:58:47.268298,33.69,97.10
2025-04-22T23:58:47.371534,32.91,99.50
2025-04-22T23:58:47.476637,32.91,99.50
2025-04-22T23:58:47.581803,32.91,99.70
2025-04-22T23:58:47.686895,32.91,99.60
2025-04-22T23:58:47.791982,32.91,44.30
2025-04-22T23:58:47.892194,32.91,0.00
2025-04-22T23:58:47.997300,32.91,7.00
2025-04-22T23:58:48.098769,32.95,99.70
2025-04-22T23:58:48.200725,33.06,99.60
2025-04-22T23:58:48.305810,33.17,99.70
2025-04-22T23:58:48.410898,33.17,99.70
2025-04-22T23:58:48.515985,33.17,99.70
2025-04-22T23:58:48.616615,33.17,95.40
2025-04-22T23:58:48.717151,33.17,0.10
2025-04-22T23:58:48.817932,33.17,0.00
